system:index,date,day,latitude,longitude,mean_2m_air_temperature,month,total_precipitation,u_component_of_wind_10m,v_component_of_wind_10m,year,.geo
1_1_1_1_1_1_2_20161026_1,2016-10-26,26,41.3786852470309,-73.9314228275875,277.65845,10,4.284084E-8,1.6406802,-1.8787938,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_2_20161026_2,2016-10-26,26,41.33376948282493,-73.97633859179348,277.65845,10,4.284084E-8,1.6406802,-1.8787938,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_2_20161026_3,2016-10-26,26,41.33376948282493,-73.9314228275875,277.65845,10,4.284084E-8,1.6406802,-1.8787938,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_2_20161027_0,2016-10-27,27,41.3786852470309,-73.97633859179348,275.4443,10,0.012420924,-2.2688198,-0.41036332,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_2_20161027_1,2016-10-27,27,41.3786852470309,-73.9314228275875,275.4443,10,0.012420924,-2.2688198,-0.41036332,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_2_20161027_2,2016-10-27,27,41.33376948282493,-73.97633859179348,275.4443,10,0.012420924,-2.2688198,-0.41036332,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_2_20161027_3,2016-10-27,27,41.33376948282493,-73.9314228275875,275.4443,10,0.012420924,-2.2688198,-0.41036332,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_2_20161028_0,2016-10-28,28,41.3786852470309,-73.97633859179348,279.48596,10,0.0073072556,2.2500684,-2.531361,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_2_20161028_1,2016-10-28,28,41.3786852470309,-73.9314228275875,279.48596,10,0.0073072556,2.2500684,-2.531361,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_2_20161028_2,2016-10-28,28,41.33376948282493,-73.97633859179348,279.48596,10,0.0073072556,2.2500684,-2.531361,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_2_20161028_3,2016-10-28,28,41.33376948282493,-73.9314228275875,279.48596,10,0.0073072556,2.2500684,-2.531361,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_2_20161029_0,2016-10-29,29,41.3786852470309,-73.97633859179348,279.8105,10,7.129833E-5,1.6636809,0.99971956,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_2_20161029_1,2016-10-29,29,41.3786852470309,-73.9314228275875,279.8105,10,7.129833E-5,1.6636809,0.99971956,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_2_20161029_2,2016-10-29,29,41.33376948282493,-73.97633859179348,279.8105,10,7.129833E-5,1.6636809,0.99971956,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_2_20161029_3,2016-10-29,29,41.33376948282493,-73.9314228275875,279.8105,10,7.129833E-5,1.6636809,0.99971956,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_2_20161030_0,2016-10-30,30,41.3786852470309,-73.97633859179348,288.5916,10,0.013095299,1.6496919,0.19802158,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_2_20161030_1,2016-10-30,30,41.3786852470309,-73.9314228275875,288.5916,10,0.013095299,1.6496919,0.19802158,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_2_20161030_2,2016-10-30,30,41.33376948282493,-73.97633859179348,288.5916,10,0.013095299,1.6496919,0.19802158,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_2_20161030_3,2016-10-30,30,41.33376948282493,-73.9314228275875,288.5916,10,0.013095299,1.6496919,0.19802158,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_2_20161031_0,2016-10-31,31,41.3786852470309,-73.97633859179348,281.71616,10,1.0161102E-4,0.91184074,-3.0704412,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_2_20161031_1,2016-10-31,31,41.3786852470309,-73.9314228275875,281.71616,10,1.0161102E-4,0.91184074,-3.0704412,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_2_20161031_2,2016-10-31,31,41.33376948282493,-73.97633859179348,281.71616,10,1.0161102E-4,0.91184074,-3.0704412,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_2_20161031_3,2016-10-31,31,41.33376948282493,-73.9314228275875,281.71616,10,1.0161102E-4,0.91184074,-3.0704412,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_2_20161101_0,2016-11-01,1,41.3786852470309,-73.97633859179348,278.65802,11,1.8626451E-9,-0.5832532,0.69578975,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_2_20161101_1,2016-11-01,1,41.3786852470309,-73.9314228275875,278.65802,11,1.8626451E-9,-0.5832532,0.69578975,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_2_20161101_2,2016-11-01,1,41.33376948282493,-73.97633859179348,278.65802,11,1.8626451E-9,-0.5832532,0.69578975,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_2_20161101_3,2016-11-01,1,41.33376948282493,-73.9314228275875,278.65802,11,1.8626451E-9,-0.5832532,0.69578975,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_2_20161102_0,2016-11-02,2,41.3786852470309,-73.97633859179348,286.3369,11,4.284084E-8,1.2516435,1.9187859,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_2_20161102_1,2016-11-02,2,41.3786852470309,-73.9314228275875,286.3369,11,4.284084E-8,1.2516435,1.9187859,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_2_20161102_2,2016-11-02,2,41.33376948282493,-73.97633859179348,286.3369,11,4.284084E-8,1.2516435,1.9187859,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_2_20161102_3,2016-11-02,2,41.33376948282493,-73.9314228275875,286.3369,11,4.284084E-8,1.2516435,1.9187859,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_2_20161103_0,2016-11-03,3,41.3786852470309,-73.97633859179348,288.01288,11,0.001534177,2.0321562,0.41818509,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_2_20161103_1,2016-11-03,3,41.3786852470309,-73.9314228275875,288.01288,11,0.001534177,2.0321562,0.41818509,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_2_20161103_2,2016-11-03,3,41.33376948282493,-73.97633859179348,288.01288,11,0.001534177,2.0321562,0.41818509,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_2_20161103_3,2016-11-03,3,41.33376948282493,-73.9314228275875,288.01288,11,0.001534177,2.0321562,0.41818509,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_2_20161104_0,2016-11-04,4,41.3786852470309,-73.97633859179348,284.47922,11,0.0,1.7890834,-2.3105388,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_2_20161104_1,2016-11-04,4,41.3786852470309,-73.9314228275875,284.47922,11,0.0,1.7890834,-2.3105388,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_2_20161104_2,2016-11-04,4,41.33376948282493,-73.97633859179348,284.47922,11,0.0,1.7890834,-2.3105388,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_2_20161104_3,2016-11-04,4,41.33376948282493,-73.9314228275875,284.47922,11,0.0,1.7890834,-2.3105388,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_2_20161105_0,2016-11-05,5,41.3786852470309,-73.97633859179348,280.65118,11,0.0,2.3868754,-0.46956292,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_2_20161105_1,2016-11-05,5,41.3786852470309,-73.9314228275875,280.65118,11,0.0,2.3868754,-0.46956292,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_2_20161105_2,2016-11-05,5,41.33376948282493,-73.97633859179348,280.65118,11,0.0,2.3868754,-0.46956292,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_2_20161105_3,2016-11-05,5,41.33376948282493,-73.9314228275875,280.65118,11,0.0,2.3868754,-0.46956292,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_2_20161106_0,2016-11-06,6,41.3786852470309,-73.97633859179348,282.715,11,5.5879354E-7,1.5960733,-2.0235128,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_2_20161106_1,2016-11-06,6,41.3786852470309,-73.9314228275875,282.715,11,5.5879354E-7,1.5960733,-2.0235128,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_2_20161106_2,2016-11-06,6,41.33376948282493,-73.97633859179348,282.715,11,5.5879354E-7,1.5960733,-2.0235128,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_2_20161106_3,2016-11-06,6,41.33376948282493,-73.9314228275875,282.715,11,5.5879354E-7,1.5960733,-2.0235128,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_2_20161107_0,2016-11-07,7,41.3786852470309,-73.97633859179348,278.30563,11,4.0978193E-8,-0.19439454,-2.095256,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_2_20161107_1,2016-11-07,7,41.3786852470309,-73.9314228275875,278.30563,11,4.0978193E-8,-0.19439454,-2.095256,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_2_20161107_2,2016-11-07,7,41.33376948282493,-73.97633859179348,278.30563,11,4.0978193E-8,-0.19439454,-2.095256,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_2_20161107_3,2016-11-07,7,41.33376948282493,-73.9314228275875,278.30563,11,4.0978193E-8,-0.19439454,-2.095256,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_2_20161108_0,2016-11-08,8,41.3786852470309,-73.97633859179348,279.87106,11,0.0,0.67285734,-0.26658416,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_2_20161108_1,2016-11-08,8,41.3786852470309,-73.9314228275875,279.87106,11,0.0,0.67285734,-0.26658416,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_2_20161108_2,2016-11-08,8,41.33376948282493,-73.97633859179348,279.87106,11,0.0,0.67285734,-0.26658416,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_2_20161108_3,2016-11-08,8,41.33376948282493,-73.9314228275875,279.87106,11,0.0,0.67285734,-0.26658416,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_2_20161109_0,2016-11-09,9,41.3786852470309,-73.97633859179348,282.13208,11,0.002819188,1.1118016,-0.5275176,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_2_20161109_1,2016-11-09,9,41.3786852470309,-73.9314228275875,282.13208,11,0.002819188,1.1118016,-0.5275176,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_2_20161109_2,2016-11-09,9,41.33376948282493,-73.97633859179348,282.13208,11,0.002819188,1.1118016,-0.5275176,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_2_20161109_3,2016-11-09,9,41.33376948282493,-73.9314228275875,282.13208,11,0.002819188,1.1118016,-0.5275176,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_2_20161110_0,2016-11-10,10,41.3786852470309,-73.97633859179348,280.4982,11,5.2873045E-5,1.4854933,-1.3343905,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_2_20161110_1,2016-11-10,10,41.3786852470309,-73.9314228275875,280.4982,11,5.2873045E-5,1.4854933,-1.3343905,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_2_20161110_2,2016-11-10,10,41.33376948282493,-73.97633859179348,280.4982,11,5.2873045E-5,1.4854933,-1.3343905,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_2_20161110_3,2016-11-10,10,41.33376948282493,-73.9314228275875,280.4982,11,5.2873045E-5,1.4854933,-1.3343905,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_2_20161111_0,2016-11-11,11,41.3786852470309,-73.97633859179348,282.96213,11,0.0,3.636301,-0.9896167,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_2_20161111_1,2016-11-11,11,41.3786852470309,-73.9314228275875,282.96213,11,0.0,3.636301,-0.9896167,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_2_20161111_2,2016-11-11,11,41.33376948282493,-73.97633859179348,282.96213,11,0.0,3.636301,-0.9896167,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_2_20161111_3,2016-11-11,11,41.33376948282493,-73.9314228275875,282.96213,11,0.0,3.636301,-0.9896167,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_2_20161112_0,2016-11-12,12,41.3786852470309,-73.97633859179348,277.21063,11,0.0,2.0435297,-2.128433,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_2_20161112_1,2016-11-12,12,41.3786852470309,-73.9314228275875,277.21063,11,0.0,2.0435297,-2.128433,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_2_20161112_2,2016-11-12,12,41.33376948282493,-73.97633859179348,277.21063,11,0.0,2.0435297,-2.128433,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_2_20161112_3,2016-11-12,12,41.33376948282493,-73.9314228275875,277.21063,11,0.0,2.0435297,-2.128433,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_2_20161113_0,2016-11-13,13,41.3786852470309,-73.97633859179348,279.93222,11,1.8626451E-9,3.0426452,0.48193696,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_2_20161113_1,2016-11-13,13,41.3786852470309,-73.9314228275875,279.93222,11,1.8626451E-9,3.0426452,0.48193696,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_2_20161113_2,2016-11-13,13,41.33376948282493,-73.97633859179348,279.93222,11,1.8626451E-9,3.0426452,0.48193696,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_2_20161113_3,2016-11-13,13,41.33376948282493,-73.9314228275875,279.93222,11,1.8626451E-9,3.0426452,0.48193696,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_2_20161114_0,2016-11-14,14,41.3786852470309,-73.97633859179348,281.12387,11,4.284084E-8,2.0700865,0.7945555,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_2_20161114_1,2016-11-14,14,41.3786852470309,-73.9314228275875,281.12387,11,4.284084E-8,2.0700865,0.7945555,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_2_20161114_2,2016-11-14,14,41.33376948282493,-73.97633859179348,281.12387,11,4.284084E-8,2.0700865,0.7945555,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_2_20161114_3,2016-11-14,14,41.33376948282493,-73.9314228275875,281.12387,11,4.284084E-8,2.0700865,0.7945555,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_2_20161115_0,2016-11-15,15,41.3786852470309,-73.97633859179348,280.5856,11,0.020987244,0.3475767,-1.329324,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_2_20161115_1,2016-11-15,15,41.3786852470309,-73.9314228275875,280.5856,11,0.020987244,0.3475767,-1.329324,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_2_20161115_2,2016-11-15,15,41.33376948282493,-73.97633859179348,280.5856,11,0.020987244,0.3475767,-1.329324,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_2_20161115_3,2016-11-15,15,41.33376948282493,-73.9314228275875,280.5856,11,0.020987244,0.3475767,-1.329324,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_2_20161116_0,2016-11-16,16,41.3786852470309,-73.97633859179348,282.6852,11,3.0666217E-4,2.3212788,-0.72643495,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_2_20161116_1,2016-11-16,16,41.3786852470309,-73.9314228275875,282.6852,11,3.0666217E-4,2.3212788,-0.72643495,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_2_20161116_2,2016-11-16,16,41.33376948282493,-73.97633859179348,282.6852,11,3.0666217E-4,2.3212788,-0.72643495,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_2_20161116_3,2016-11-16,16,41.33376948282493,-73.9314228275875,282.6852,11,3.0666217E-4,2.3212788,-0.72643495,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_2_20161117_0,2016-11-17,17,41.3786852470309,-73.97633859179348,282.1428,11,4.636124E-6,1.7740188,-1.8483095,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_2_20161117_1,2016-11-17,17,41.3786852470309,-73.9314228275875,282.1428,11,4.636124E-6,1.7740188,-1.8483095,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
1_1_1_1_1_1_2_20161117_2,2016-11-17,17,41.33376948282493,-73.97633859179348,282.1428,11,4.636124E-6,1.7740188,-1.8483095,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.33376948282493]}"
1_1_1_1_1_1_2_20161117_3,2016-11-17,17,41.33376948282493,-73.9314228275875,282.1428,11,4.636124E-6,1.7740188,-1.8483095,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.33376948282493]}"
1_1_1_1_1_1_2_20161118_0,2016-11-18,18,41.3786852470309,-73.97633859179348,281.51974,11,4.284084E-8,0.5775186,-1.6585301,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97633859179348,41.3786852470309]}"
1_1_1_1_1_1_2_20161118_1,2016-11-18,18,41.3786852470309,-73.9314228275875,281.51974,11,4.284084E-8,0.5775186,-1.6585301,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9314228275875,41.3786852470309]}"
